current_rank,ticker,name,sector,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
1431,AEHR,AEHR TEST SYSTEMS,Information Technology,1431,102.39,,102,113.33,-0.09653225,76,117.04,-0.01708586
1432,ZIP,ZIPRECRUITER INC CLASS A,Communication,1432,3.24,,1805,3.01,0.07641196,1313,3.005,-0.01311475
1433,BMBL,BUMBLE INC CLASS A,Communication,1433,2.8,,1502,2.79,0.00358423,1383,2.76,-0.05743243
1434,CATX,PERSPECTIVE THERAPEUTICS INC,Health Care,1434,3.0,,1759,3.05,-0.01639344,1715,3.1,0.03389831
1435,GSHD,GOOSEHEAD INSURANCE INC CLASS A,Financials,1435,40.06,,1398,39.01,0.02691618,1740,38.46,0.05775488
1436,GLRE,GREENLIGHT CAPITAL LTD CLASS A,Financials,1436,16.45,,1435,15.97,0.03005636,1479,15.915,-0.00622278
1437,SUPN,SUPERNUS PHARMACEUTICALS INC,Health Care,1437,44.48,,1418,44.48,0.0,1045,44.29,0.00225327
1438,CCRN,CROSS COUNTRY HEALTHCARE INC,Health Care,1438,13.19,,1410,13.17,0.0015186,1698,13.16,0.0
1439,NX,QUANEX BUILDING PRODUCTS CORP,Industrials,1439,16.56,,1403,16.85,-0.01721068,963,17.09,-0.00882353
1440,CERS,CERUS CORP,Health Care,1440,2.59,,1452,2.6,-0.00384615,516,2.58,-0.03703704
1441,PBF,PBF ENERGY INC CLASS A,Energy,1441,40.69,,1604,39.29,0.03563248,1561,38.25,0.05363368
1442,INR,INFINITY NATURAL RESOURCES INC CLA,Energy,1442,12.79,,1490,12.78,0.00078247,1170,12.4999,-0.00078186
1443,SMTI,SANARA MEDTECH INC,Health Care,1443,21.75,,1417,21.75,0.0,876,21.71,-0.01226158
1444,HL,HECLA MINING,Materials,1444,15.07,,1391,15.98,-0.05694618,1166,15.99,0.00125313
1445,FIZZ,NATIONAL BEVERAGE CORP,Consumer Staples,1445,34.55,,1226,33.87,0.02007676,1035,34.535,-0.06668504
1446,LXEO,LEXEO THERAPEUTICS INC,Health Care,1446,4.92,,1310,5.04,-0.02380952,1104,5.06,0.02231237
1447,THRY,THRYV HOLDINGS INC,Information Technology,1447,3.68,,1773,3.37,0.09198813,1400,3.4,-0.03714286
1448,SIGA,SIGA TECHNOLOGIES INC,Health Care,1448,4.3,,1081,4.33,-0.00692841,1639,4.395,0.00231481
1449,IMNM,IMMUNOME INC,Health Care,1449,19.33,,1160,19.18,0.00782065,1694,19.51,0.02347919
1450,HPK,HIGHPEAK ENERGY INC,Energy,1450,7.18,,1437,7.51,-0.04394141,1408,7.35,0.045961
1451,PAHC,PHIBRO ANIMAL HEALTH CORP CLASS A,Health Care,1451,30.53,,1446,31.07,-0.01738011,1473,31.29,-0.0244898
1452,FET,FORUM ENERGY TECHNOLOGIES INC,Energy,1452,50.23,,1365,51.33,-0.02142996,1041,50.26,-0.00368789
1453,RAMP,LIVERAMP HOLDINGS INC,Information Technology,1453,37.6,,1468,37.61,-0.00026589,1492,37.715,-0.00344462
1454,OIS,OIL STATES INTERNATIONAL INC,Energy,1454,7.9,,1441,7.9,0.0,1257,7.865,-0.00628931
1455,RYAM,RAYONIER ADVANCED MATERIALS INC,Materials,1455,8.07,,1293,8.2,-0.01585366,930,8.26,-0.09392265
1456,GNL,GLOBAL NET LEASE INC,Real Estate,1456,9.17,,1478,9.08,0.00991189,1536,9.125,-0.01518438
1457,TBRG,TRUBRIDGE INC,Health Care,1457,26.13,,1504,26.11,0.00076599,1510,26.105,0.00076658
1458,ALRM,ALARM.COM HOLDINGS INC,Information Technology,1458,43.08,,714,43.7,-0.01418764,762,44.045,-0.01532222
1459,PSIX,POWER SOLUTIONS INTERNATIONAL INC,Industrials,1459,39.09,,1320,39.11,-0.00051138,1485,39.56,-0.02976929
1460,FIGS,FIGS INC CLASS A,Consumer Discretionary,1460,11.03,,1427,11.16,-0.01164875,1162,11.45,-0.09341998
1461,VHI,VALHI INC,Materials,1461,13.4,,1472,13.18,0.01669196,1371,13.29,-0.02586844
1462,BUR,BURFORD CAPITAL LTD,Financials,1462,4.16,,1476,4.28,-0.02803738,1152,4.395,-0.05518764
1463,TEAD,TEADS HOLDING,Communication,1463,1.165,,1578,1.145,0.01746725,645,1.135,-0.084
1464,TITN,TITAN MACHINERY INC,Industrials,1464,20.25,,1097,20.85,-0.02877698,1395,20.555,0.0082205
1465,AIRO,AIRO GROUP HOLDINGS INC,Industrials,1465,7.43,,1344,7.69,-0.03381014,545,7.86,-0.03754693
1466,DK,DELEK US HOLDINGS INC,Energy,1466,43.41,,1541,42.88,0.01236007,1608,41.72,0.03400048
1467,PWP,PERELLA WEINBERG PARTNERS CLASS A,Financials,1467,16.11,,1438,16.015,0.00593194,1474,15.695,0.01041009
1468,NAGE,NIAGEN BIOSCIENCE INC,Consumer Staples,1468,3.38,,1462,3.41,-0.00879765,1465,3.435,-0.02571429
1469,CIM,CHIMERA INVESTMENT CORP,Financials,1469,13.26,,1510,13.12,0.01067073,1427,13.235,-0.01204819
1470,NG,NOVAGOLD RESOURCES INC,Materials,1470,7.22,,1429,7.56,-0.04497354,1174,7.595,-0.03076923
1471,OFIX,ORTHOFIX MEDICAL INC,Health Care,1471,9.1,,1697,8.95,0.01675978,1739,9.095,-0.05291005
1472,SPSC,SPS COMMERCE INC,Information Technology,1472,54.78,,1439,54.86,-0.00145826,1652,54.27,0.03256164
1473,AVA,AVISTA CORP,Utilities,1473,40.68,,1495,39.71,0.0244271,1501,39.745,-0.00125755
1474,NXRT,NEXPOINT RESIDENTIAL TRUST INC,Real Estate,1474,27.28,,1512,27.03,0.00924898,1731,26.87,0.00222469
1475,PTON,PELOTON INTERACTIVE CLASS A INC,Consumer Discretionary,1475,5.44,,1152,5.43,0.00184162,720,5.495,-0.05892548
1476,REFI,CHICAGO ATLANTIC REAL ESTATE FINAN,Financials,1476,10.96,,1548,10.89,0.00642792,1320,11.08,-0.0489083
1477,WAY,WAYSTAR HOLDING CORP,Health Care,1477,18.41,,1628,17.31,0.06354708,1644,17.8598,-0.06280455
1478,SONO,SONOS INC,Consumer Discretionary,1478,14.16,,1477,14.32,-0.01117318,1646,14.68,-0.02452316
1479,STRA,STRATEGIC EDUCATION INC,Consumer Discretionary,1479,77.14,,1528,76.45,0.00902551,1720,76.12,0.01486791
1480,ARR,ARMOUR RESIDENTIAL REIT INC,Financials,1480,16.8,,1486,16.55,0.01510574,1519,16.625,-0.01252983
1481,DOCN,DIGITALOCEAN HOLDINGS INC,Information Technology,1481,157.18,,1450,166.24,-0.05449952,1217,163.27,-0.04057252
1482,AVPT,AVEPOINT INC CLASS A,Information Technology,1482,10.31,,1294,9.97,0.03410231,1011,9.865,-0.04226705
1483,BETR,BETTER HOME FINANCE HOLDING CLASS,Financials,1483,25.69,,1420,26.38,-0.02615618,1199,26.38,-0.07210693
1484,CLPR,CLIPPER REALTY INC,Real Estate,1484,3.17,,1458,3.04,0.04276316,1726,3.055,-0.00327869
1485,PHR,PHREESIA INC,Health Care,1485,9.15,,1518,8.92,0.02578475,1505,9.08,-0.04904051
1486,HQY,HEALTHEQUITY INC,Health Care,1486,84.92,,1343,84.61,0.00366387,1057,85.32,-0.00704143
1487,JJSF,J AND J SNACK FOODS CORP,Consumer Staples,1487,72.47,,1577,71.73,0.01031646,1128,72.42,-0.038214
1488,LFVN,LIFEVANTAGE CORP,Consumer Staples,1488,6.18,,1431,6.08,0.01644737,1032,5.965,-0.05148206
1489,LILAP,LIBERTY LATIN AMERICA FIXED RATE,Communication,1489,20.1,,1506,20.02,0.003996,1352,19.935,0.07345845
1490,INTA,INTAPP INC,Information Technology,1490,21.93,,1520,21.58,0.01621872,637,21.2,-0.02087114
1491,EBS,EMERGENT BIOSOLUTIONS INC,Health Care,1491,8.01,,1469,7.85,0.02038217,1585,8.08,-0.01875
1492,ABR,ARBOR REALTY TRUST REIT INC,Financials,1492,5.1,,1483,5.06,0.00790514,1147,5.085,-0.02692308
1493,TYRA,TYRA BIOSCIENCES INC,Health Care,1493,30.06,,1519,30.14,-0.00265428,1749,30.01,0.06426554
1494,STAA,STAAR SURGICAL,Health Care,1494,28.36,,1731,28.83,-0.01630246,1486,28.855,-0.00995879
1495,KULR,KULR TECHNOLOGY GROUP INC,Industrials,1495,3.86,,945,3.99,-0.03258145,775,3.95,0.00757576
1496,LDI,LOANDEPOT INC CLASS A,Financials,1496,1.14,,1473,1.11,0.02702703,1172,1.115,-0.05128205
1497,ANDE,ANDERSONS INC,Consumer Staples,1497,70.78,,1514,70.86,-0.00112899,1686,71.44,-0.00505476
1498,GCT,GIGACLOUD TECHNOLOGY INC CLASS A,Consumer Discretionary,1498,33.31,,1463,33.32,-0.00030012,1472,33.65,-0.01942319
1499,CHRS,COHERUS ONCOLOGY INC,Health Care,1499,1.46,,1400,1.48,-0.01351351,1279,1.5199,0.0
1500,CRAI,CRA INTERNATIONAL INC,Industrials,1500,144.07,,1663,140.28,0.02701739,1127,136.76,0.01139149
1501,SSTK,SHUTTERSTOCK INC,Communication,1501,14.43,,1024,15.71,-0.08147677,1183,16.145,0.18835098
1502,CWK,CUSHMAN AND WAKEFIELD LTD,Real Estate,1502,12.79,,1575,12.78,0.00078247,1247,12.875,-0.00930233
1503,SHAK,SHAKE SHACK INC CLASS A,Consumer Discretionary,1503,54.15,,1591,55.71,-0.02800215,1336,56.52,-0.0570413
1504,IRT,INDEPENDENCE REALTY INC,Real Estate,1504,16.27,,1580,16.01,0.01623985,1541,16.055,0.01201011
1505,CPS,COOPER STANDARD HOLDINGS INC,Consumer Discretionary,1505,28.82,,1058,29.63,-0.02733716,714,29.505,-0.00637156
1506,AARD,AARDVARK THERAPEUTICS INC,Health Care,1506,4.23,,1492,4.08,0.03676471,1688,4.0027,0.03816794
1507,HLLY,HOLLEY INC,Consumer Discretionary,1507,2.43,,1632,2.43,0.0,1167,2.45,-0.02016129
1508,ALTI,ALTI GLOBAL INC CLASS A,Financials,1508,3.09,,1643,2.95,0.04745763,1682,2.845,0.02076125
1509,JBGS,JBG SMITH PROPERTIES,Real Estate,1509,14.3,,1481,14.41,-0.00763359,1616,14.41,0.01765537
1510,TUSK,MAMMOTH ENERGY SERVICES INC,Energy,1510,3.06,,1725,2.92,0.04794521,1497,2.915,-0.03630363
1511,IONQ,IONQ INC,Information Technology,1511,57.85,,939,58.32,-0.00805898,1351,61.29,0.03129973
1512,PLUS,EPLUS,Information Technology,1512,79.2,,1540,79.11,0.00113766,1744,79.24,-0.03347587
1513,RGTI,RIGETTI COMPUTING INC,Information Technology,1513,21.28,,722,21.38,-0.00467727,670,22.3001,0.00093633
1514,UUUU,ENERGY FUELS INC,Energy,1514,15.47,,1456,16.12,-0.04032258,977,16.415,-0.02657005
1515,ATNI,ATN INTERNATIONAL INC,Communication,1515,26.7,,1507,26.1,0.02298851,1672,26.14,0.01319876
1516,MVST,MICROVAST HOLDINGS INC,Industrials,1516,1.27,,1396,1.26,0.00793651,1392,1.27,-0.02325581
1517,BWMN,BOWMAN CONSULTING GROUP LTD,Industrials,1517,29.36,,1576,29.65,-0.00978078,1689,29.93,-0.0175613
1518,UVV,UNIVERSAL CORP,Consumer Staples,1518,52.67,,1567,51.51,0.0225199,1717,51.52,-0.01246166
1519,RGP,RESOURCES CONNECTION INC,Industrials,1519,4.17,,1552,4.09,0.0195599,1236,4.125,-0.03309693
1520,NLOP,NET LEASE OFFICE PROPERTIES,Real Estate,1520,11.45,,1521,11.54,-0.00779896,1176,11.52,-0.00517241
1521,NTST,NETSTREIT CORP,Real Estate,1521,19.92,,1566,19.42,0.02574665,1559,19.435,0.01145833
1522,PDYN,PALLADYNE AI CORP,Industrials,1522,6.47,,1415,6.77,-0.04431315,1042,7.09,-0.03285714
1523,BAND,BANDWIDTH INC CLASS A,Communication,1523,52.73,,1753,50.82,0.03758363,1498,50.38,-0.01109165
1524,HCC,WARRIOR MET COAL INC,Materials,1524,86.11,,1466,87.96,-0.02103229,1292,87.59,-0.02892471
1525,VRTS,VIRTUS INVESTMENT PARTNERS INC,Financials,1525,141.91,,1505,140.57,0.00953262,1230,140.19,-0.00727401
1526,SG,SWEETGREEN INC CLASS A,Consumer Discretionary,1526,8.29,,1533,8.32,-0.00360577,803,8.515,-0.07246377
1527,IBEX,IBEX LTD,Industrials,1527,29.61,,1523,29.48,0.00440977,1326,29.04,-0.02448709
1528,TXNM,TXNM ENERGY INC,Utilities,1528,57.36,,1544,57.35,0.00017437,1508,57.38,0.00508237
1529,OXM,OXFORD INDUSTRIES INC,Consumer Discretionary,1529,38.14,,1500,37.88,0.00686378,1732,38.77,0.04094531
1530,VTEX,VTEX CLASS A,Information Technology,1530,3.5,,1484,3.58,-0.02234637,1632,3.545,-0.00831025
1531,NEOG,NEOGEN CORP,Health Care,1531,8.83,,361,8.92,-0.01008969,335,9.105,-0.04189044
1532,SMR,NUSCALE POWER CORP CLASS A,Industrials,1532,10.86,,1064,11.24,-0.03380783,1224,11.78,-0.04258944
1533,UPWK,UPWORK INC,Industrials,1533,8.21,,1691,7.84,0.04719388,1457,7.825,-0.02608696
1534,MUR,MURPHY OIL CORP,Energy,1534,36.02,,1698,34.42,0.0464846,1554,34.24,0.00379119
1535,RXST,RXSIGHT INC,Health Care,1535,5.22,,1516,4.96,0.05241935,1776,5.03,0.04862579
1536,HCKT,HACKETT GROUP INC,Information Technology,1536,10.49,,1479,10.25,0.02341463,1417,10.12,-0.01442308
1537,RWT,REDWOOD TRUST REIT INC,Financials,1537,4.81,,1560,4.98,-0.03413655,1262,4.925,-0.03488372
1538,ASAN,ASANA INC CLASS A,Information Technology,1538,6.67,,1370,6.75,-0.01185185,1207,6.605,-0.02456647
1539,MBUU,MALIBU BOATS CLASS A INC,Consumer Discretionary,1539,26.12,,1233,26.37,-0.00948047,1115,26.75,-0.03229358
1540,IRTC,IRHYTHM HOLDINGS INC,Health Care,1540,110.12,,1678,104.69,0.05186742,1714,104.595,0.00038223
1541,UPB,UPSTREAM BIO INC,Health Care,1541,6.32,,1842,6.3,0.0031746,1856,6.35,0.008
1542,TR,TOOTSIE ROLL INDUSTRIES INC,Consumer Staples,1542,37.12,,1586,36.2,0.02541436,1653,36.05,-0.00110375
1543,PRGS,PROGRESS SOFTWARE CORP,Information Technology,1543,28.84,,1581,27.66,0.04266088,644,27.595,-0.0680593
1544,PACB,PACIFIC BIOSCIENCES OF CALIFORNIA,Health Care,1544,1.31,,1493,1.32,-0.00757576,1636,1.355,-0.05714286
1545,RCAT,RED CAT HOLDINGS INC,Industrials,1545,10.18,,1460,10.63,-0.04233302,1373,10.855,-0.0708042
1546,BOX,BOX INC CLASS A,Information Technology,1546,24.98,,1564,24.36,0.02545156,1598,24.305,-0.01932367
1547,PRDO,PERDOCEO EDUCATION CORP,Consumer Discretionary,1547,32.72,,1547,32.8,-0.00243902,1741,32.72,0.02403996
1548,SPOK,SPOK HOLDINGS INC,Communication,1548,10.72,,1572,10.32,0.03875969,1722,10.4793,-0.01807802
1549,BRSL,BRIGHTSTAR LOTTERY PLC,Consumer Discretionary,1549,10.82,,1220,10.95,-0.01187215,1151,11.015,-0.03183024
1550,ICFI,ICF INTERNATIONAL INC,Industrials,1550,67.61,,1589,64.54,0.0475674,574,63.6,-0.02961961
1551,CLMT,CALUMET INC,Energy,1551,32.83,,1246,33.25,-0.01263158,1500,32.955,0.01868873
1552,CMPR,CIMPRESS PLC,Industrials,1552,87.83,,1583,86.66,0.01350104,1781,86.83,0.02133176
1553,CPK,CHESAPEAKE UTILITIES CORP,Utilities,1553,121.54,,1546,118.97,0.02160208,1584,119.52,-0.01351575
1554,EGAN,EGAIN CORP,Information Technology,1554,6.6,,324,7.32,-0.09836066,127,7.175,-0.0252996
1555,ALEC,ALECTOR INC,Health Care,1555,1.83,,1367,1.78,0.02808989,1874,1.865,0.01714286
1556,HURN,HURON CONSULTING GROUP INC,Industrials,1556,95.54,,1690,90.48,0.05592396,1699,88.86,-0.00088339
1557,CNR,CORE NATURAL RESOURCES INC,Energy,1557,82.25,,1509,82.13,0.0014611,1600,81.685,-0.01723106
1558,MDWD,MEDIWOUND LTD,Health Care,1558,14.07,,1532,13.96,0.00787966,1649,14.345,-0.01966292
1559,WEAV,WEAVE COMMUNICATIONS INC,Information Technology,1559,5.44,,1703,5.16,0.05426357,1634,5.1,-0.00769231
1560,GRPN,GROUPON INC,Consumer Discretionary,1560,16.76,,1442,16.9,-0.00828402,1775,17.335,0.04385423
1561,OMER,OMEROS CORP,Health Care,1561,10.48,,1615,10.33,0.01452081,1361,10.42,0.00486381
1562,GRAL,GRAIL INC,Health Care,1562,61.11,,1497,62.1,-0.01594203,1642,62.815,-0.02572953
1563,GAMB,GAMBLING COM GROUP LTD,Communication,1563,2.23,,1536,2.26,-0.01327434,1318,2.27,-0.04237288
1564,KRO,KRONOS WORLDWIDE INC,Materials,1564,6.5,,982,6.8,-0.04411765,948,6.71,-0.00584795
1565,MGY,MAGNOLIA OIL GAS CORP CLASS A,Energy,1565,26.83,,1555,27.13,-0.01105787,1551,26.845,0.0272624
1566,ACRE,ARES COMMERCIAL REAL ESTATE REIT C,Financials,1566,4.55,,1579,4.52,0.00663717,1511,4.545,-0.02164502
1567,MQ,MARQETA INC CLASS A,Financials,1567,3.83,,1656,3.76,0.01861702,980,3.775,-0.03092784
1568,HFFG,HF FOODS GROUP INC,Consumer Staples,1568,1.83,,1633,1.84,-0.00543478,1777,1.85,-0.02645503
1569,CDRE,CADRE HOLDINGS INC,Industrials,1569,27.53,,1534,27.56,-0.00108853,1725,27.69,-0.02442478
1570,ADNT,ADIENT PLC,Consumer Discretionary,1570,20.49,,1529,20.59,-0.00485673,1512,20.46,-0.00771084
1571,SR,SPIRE INC,Utilities,1571,78.39,,1659,75.94,0.03226231,1506,76.43,-0.01440623
1572,GPRE,GREEN PLAINS INC,Energy,1572,14.41,,1562,15.06,-0.04316069,1791,14.95,0.01619433
1573,TRC,TEJON RANCH,Real Estate,1573,18.86,,1601,18.47,0.02111532,1570,18.57,-0.00054113
1574,SLVM,SYLVAMO CORP,Materials,1574,38.47,,1143,38.77,-0.00773794,393,39.2,-0.02244075
1575,FF,FUTUREFUEL CORP,Energy,1575,4.07,,1558,4.06,0.00246305,1349,4.105,-0.04245283
1576,BYRN,BYRNA TECHNOLOGIES INC,Industrials,1576,5.52,,1596,5.6,-0.01428571,1490,5.69,-0.05084746
1577,TSSI,TSS INC,Information Technology,1577,12.72,,732,13.3,-0.04360902,1081,13.39,-0.01917404
1578,EPRT,ESSENTIAL PROPERTIES REALTY TRUST,Real Estate,1578,30.35,,1619,29.46,0.03021045,1611,29.68,0.00340599
1579,UMH,UMH PROPERTIES INC,Real Estate,1579,15.15,,1561,14.97,0.01202405,1573,14.955,-0.0059761
1580,CSPI,CSP INC,Information Technology,1580,8.71,,1687,8.51,0.02350176,1771,8.56,0.00117647
1581,CNMD,CONMED CORP,Health Care,1581,33.8,,1600,32.54,0.03872157,1583,32.28,-0.00122775
1582,IBTA,IBOTTA INC CLASS A,Communication,1582,30.82,,1719,30.68,0.00456323,1540,30.64,-0.00097688
1583,KRUS,KURA SUSHI USA INC,Consumer Discretionary,1583,47.06,,1539,49.38,-0.04698258,1455,48.735,-0.00483676
1584,GOOD,GLADSTONE COMMERCIAL REIT CORP,Real Estate,1584,12.11,,1543,11.95,0.01338912,1641,11.995,-0.009942
1585,RXRX,RECURSION PHARMACEUTICALS INC CLAS,Health Care,1585,3.16,,1498,3.18,-0.00628931,1681,3.277785,-0.01547988
1586,SMID,SMITH MIDLAND CORP,Materials,1586,30.18,,1674,29.05,0.03889845,1754,29.275,-0.04785316
1587,PPTA,PERPETUA RESOURCES CORP,Materials,1587,22.33,,1549,23.8,-0.06176471,1453,23.78,-0.02138158
1588,QUBT,QUANTUM COMPUTING INC,Information Technology,1588,10.49,,1345,10.54,-0.00474383,1495,11.135,-0.0204461
1589,LRN,STRIDE INC,Consumer Discretionary,1589,82.98,,1531,82.32,0.00801749,1548,82.355,-0.0057971
1590,MMS,MAXIMUS INC,Industrials,1590,55.92,,1634,54.04,0.03478905,1765,54.04,-0.03049874
1591,SHEN,SHENANDOAH TELECOMMUNICATIONS,Communication,1591,14.14,,1646,13.85,0.02093863,1809,14.02,-0.02327221
1592,NATL,NCR ATLEOS CORP,Financials,1592,43.58,,1612,43.57,0.00022952,1619,43.51,-0.0013752
1593,ORA,ORMAT TECH INC,Utilities,1593,123.3,,1332,129.55,-0.04824392,1193,130.29,0.01464599
1594,CVRX,CVRX INC,Health Care,1594,5.15,,1668,4.86,0.05967078,1767,4.89,-0.01818182
1595,DSP,VIANT TECHNOLOGY INC CLASS A,Information Technology,1595,11.09,,1597,10.73,0.03355079,1580,10.65,-0.04537367
1596,OII,OCEANEERING INTERNATIONAL INC,Energy,1596,36.28,,1570,36.19,0.00248687,1621,35.91,0.0036051
1597,CXM,SPRINKLR INC CLASS A,Information Technology,1597,4.97,,1565,4.95,0.0040404,1604,4.925,-0.01785714
1598,IDR,IDAHO STRATEGIC RESOURCES INC,Materials,1598,32.67,,1428,34.79,-0.06093705,1169,34.785,-0.01834086
1599,RPC,RIDGEPOST CAPITAL INC CLASS A,Financials,1599,7.74,,1306,8.03,-0.03611457,1304,8.13,-0.01472393
1600,RES,RPC INC,Energy,1600,6.46,,1607,6.47,-0.0015456,1623,6.365,-0.01671733
1601,FPI,FARMLAND PARTNERS INC,Real Estate,1601,9.83,,1614,9.7,0.01340206,1662,9.71,-0.00614754
1602,AMPL,AMPLITUDE INC CLASS A,Information Technology,1602,6.66,,1648,6.46,0.03095975,1706,6.425,-0.01071975
1603,VGAS,VERDE CLEAN FUELS INC CLASS A,Energy,1603,1.59,,1525,1.47,0.08163265,1819,1.465,-0.03289474
1604,TNXP,TONIX PHARMACEUTICALS HOLDING CORP,Health Care,1604,11.96,,1630,12.2,-0.01967213,1697,12.21,0.01582015
1605,EVGO,EVGO INC CLASS A,Consumer Discretionary,1605,1.91,,1524,1.94,-0.01546392,1799,1.965,0.0
1606,CRNC,CERENCE INC,Information Technology,1606,10.08,,1197,10.56,-0.04545455,904,10.67,-0.01949861
1607,BETA,BETA TECHNOLOGIES INC CLASS A,Industrials,1607,15.87,,1522,15.73,0.00890019,1522,15.96,-0.02298137
1608,NVAX,NOVAVAX INC,Health Care,1608,9.0,,1665,9.0,0.0,1647,9.22,-0.01423877
1609,ESRT,EMPIRE STATE REALTY REIT INC TRUST,Real Estate,1609,5.16,,1606,5.15,0.00194175,1661,5.18,-0.01717557
1610,ASUR,ASURE SOFTWARE INC,Industrials,1610,7.71,,1610,7.84,-0.01658163,1683,7.92,-0.05199516
1611,SMC,SUMMIT MIDSTREAM CORP,Energy,1611,29.35,,1662,28.49,0.03018603,1569,28.59,-0.01145038
1612,BIPC,BROOKFIELD INFRASTRUCTURE CORP CLA,Utilities,1612,38.8,,1639,37.86,0.02482831,1502,38.3925,-0.04418076
1613,WK,WORKIVA INC CLASS A,Information Technology,1613,46.98,,1624,45.98,0.02174859,1188,45.66,-0.02934347
1614,LAND,GLADSTONE LAND REIT CORP,Real Estate,1614,8.75,,1573,8.59,0.01862631,1742,8.585,-0.00808314
1615,INBX,INHIBRX BIOSCIENCES INC,Health Care,1615,92.91,,1642,93.3,-0.00418006,1381,93.115,0.00268673
1616,AMR,ALPHA METALLURGICAL RESOURCE INC,Materials,1616,166.68,,1584,175.09,-0.04803244,1516,177.435,-0.05749045
1617,STXS,STEREOTAXIS INC,Health Care,1617,1.75,,983,1.87,-0.06417112,1586,1.89,-0.00531915
1618,TIC,TIC SOLUTIONS INC,Industrials,1618,8.17,,1700,8.07,0.01239157,965,8.21,-0.0415677
1619,NTGR,NETGEAR INC,Information Technology,1619,23.23,,1568,23.49,-0.01106854,1758,23.1,0.01908894
1620,III,INFORMATION SERVICES GROUP INC,Information Technology,1620,4.05,,1623,3.99,0.01503759,1673,3.975,-0.00498753
1621,DCH,DAUCH CORPORATION,Consumer Discretionary,1621,5.68,,1213,6.16,-0.07792208,1215,6.19,-0.02377179
1622,NXT,NEXTPOWER INC CLASS A,Industrials,1622,120.64,,1373,129.07,-0.0653134,1826,129.065,0.02517871
1623,NXDT,NEXPOINT DIVERSIFIED REAL ESTATE T,Real Estate,1623,4.65,,1629,4.41,0.05442177,1560,4.475,-0.02649007
1624,ULH,UNIVERSAL LOGISTICS HOLDINGS INC,Industrials,1624,14.64,,1563,14.88,-0.01612903,1333,14.86,0.0020202
1625,RPD,RAPID7 INC,Information Technology,1625,6.73,,1764,6.34,0.0615142,1719,6.375,-0.05794948
1626,BCO,BRINKS,Industrials,1626,96.65,,1617,97.55,-0.00922604,1594,96.895,-0.00122863
1627,CMP,COMPASS MINERALS INTERNATIONAL INC,Materials,1627,28.12,,1376,28.87,-0.02597852,1212,29.09,-0.0559189
1628,SITC,SITE CENTERS CORP,Real Estate,1628,4.72,,1727,4.71,0.00212314,1736,4.815,-0.01257862
1629,QTWO,Q2 HOLDINGS INC,Information Technology,1629,43.27,,1680,42.09,0.02803516,1563,41.82,-0.01773629
1630,TPB,TURNING POINT BRANDS INC,Consumer Staples,1630,80.18,,1751,75.45,0.06269052,1507,77.14,-0.08010241
1631,OLMA,OLEMA PHARMACEUTICALS INC,Health Care,1631,10.53,,1501,10.0,0.053,1849,9.87,0.05152471
1632,CV,CAPSOVISION INC,Health Care,1632,6.5,,1598,6.48,0.00308642,1677,6.45,-0.01966717
1633,APPN,APPIAN CORP CLASS A,Information Technology,1633,20.51,,1701,19.87,0.03220936,1704,19.625,-0.05155131
1634,SD,SANDRIDGE ENERGY INC,Energy,1634,14.01,,1677,13.89,0.00863931,1735,13.82,-0.00927247
1635,CDE,COEUR MINING INC,Materials,1635,16.32,,1272,17.47,-0.06582713,1426,17.375,-0.00228441
1636,WBTN,WEBTOON ENTERTAINMENT INC,Communication,1636,11.01,,1553,11.34,-0.02910053,1691,11.38,-0.01305483
1637,HLX,HELIX ENERGY SOLUTIONS GROUP INC,Energy,1637,8.83,,1724,8.85,-0.00225989,1728,8.735,0.01841197
1638,OPAL,OPAL FUELS INC CLASS A,Energy,1638,1.87,,1714,1.78,0.0505618,1783,1.77,-0.04301075
1639,WOOF,PETCO HEALTH AND WELLNESS COMPANY,Consumer Discretionary,1639,2.52,,1599,2.49,0.01204819,1685,2.5,-0.04961832
1640,BL,BLACKLINE INC,Information Technology,1640,26.52,,1801,25.88,0.02472952,1804,25.76,-0.03324617
1641,APAM,ARTISAN PARTNERS ASSET MANAGEMENT,Financials,1641,35.43,,1044,35.98,-0.01528627,1518,35.99,0.00278707
1642,EVLV,EVOLV TECHNOLOGIES HOLDINGS INC CL,Information Technology,1642,5.54,,1626,5.54,0.0,1589,5.575,-0.01946903
1643,LZ,LEGALZOOM COM INC,Industrials,1643,5.67,,1707,5.48,0.03467153,1810,5.285,-0.00363636
1644,ALMU,AELUMA INC,Information Technology,1644,21.84,,1402,23.345,-0.06446777,1238,23.9,-0.03493179
1645,RCEL,AVITA MEDICAL INC,Health Care,1645,3.92,,1631,4.03,-0.02729529,1782,4.065,0.00498753
1646,PSFE,PAYSAFE LTD,Financials,1646,6.55,,1609,6.68,-0.01946108,1562,6.69,-0.01474926
1647,LTBR,LIGHTBRIDGE CORP,Energy,1647,9.31,,1255,9.95,-0.06432161,1842,10.15,0.01220753
1648,GSM,FERROGLOBE PLC,Materials,1648,3.7,,1587,3.72,-0.00537634,1638,3.71,-0.04859335
1649,REX,REX AMERICAN RESOURCES CORP,Energy,1649,43.27,,1616,43.97,-0.01591995,1624,44.03,0.00296533
