current_rank,ticker,name,sector,2026-07-17 13:00__close,2026-07-17 13:00__next_4h_return,2026-07-16 12:30__close,2026-07-16 12:30__next_4h_return,2026-07-14 12:30__close,2026-07-14 12:30__next_4h_return,2026-07-13 12:30__close,2026-07-13 12:30__next_4h_return,2026-07-10 12:30__close,2026-07-10 12:30__next_4h_return,2026-07-07 12:30__close,2026-07-07 12:30__next_4h_return,2026-07-06 12:30__close,2026-07-06 12:30__next_4h_return,2026-07-02 12:30__close,2026-07-02 12:30__next_4h_return,2026-07-01 12:30__close,2026-07-01 12:30__next_4h_return,2026-06-30 12:30__close,2026-06-30 12:30__next_4h_return,2026-06-29 12:30__close,2026-06-29 12:30__next_4h_return,2026-06-26 12:30__close,2026-06-26 12:30__next_4h_return,2026-06-25 12:30__close,2026-06-25 12:30__next_4h_return,2026-06-24 12:30__close,2026-06-24 12:30__next_4h_return,2026-06-23 12:30__close,2026-06-23 12:30__next_4h_return,2026-06-22 12:30__close,2026-06-22 12:30__next_4h_return,2026-06-18 12:30__close,2026-06-18 12:30__next_4h_return,2026-06-17 12:30__close,2026-06-17 12:30__next_4h_return,2026-06-16 12:30__close,2026-06-16 12:30__next_4h_return,2026-06-15 12:30__close,2026-06-15 12:30__next_4h_return,2026-06-12 12:30__close,2026-06-12 12:30__next_4h_return,2026-06-11 12:30__close,2026-06-11 12:30__next_4h_return,2026-06-10 12:30__close,2026-06-10 12:30__next_4h_return,2026-06-09 12:30__close,2026-06-09 12:30__next_4h_return,2026-06-08 12:30__close,2026-06-08 12:30__next_4h_return,2026-06-05 12:30__close,2026-06-05 12:30__next_4h_return,2026-06-03 12:30__close,2026-06-03 12:30__next_4h_return,2026-06-02 12:30__close,2026-06-02 12:30__next_4h_return,2026-06-01 12:30__close,2026-06-01 12:30__next_4h_return,2026-05-29 12:30__close,2026-05-29 12:30__next_4h_return
425,UCTT,ULTRA CLEAN HOLDINGS INC,Information Technology,92.430000,,92.610001,-0.00194365,103.757004,-0.10743374,98.129997,0.05734237,106.320000,-0.07703163,90.800003,0.17092507,105.449997,-0.13892835,106.760002,-0.01227056,129.470001,-0.17540742,142.500000,-0.09143859,130.735001,0.08999120,118.589996,0.10241172,120.370003,-0.01478780,108.339996,0.11103939,111.639999,-0.02955932,122.980003,-0.09221015,121.279999,0.01401718,111.589996,0.08683577,109.360001,0.02039132,113.589996,-0.03723915,108.980003,0.04230127,104.830002,0.03958791,90.760002,0.15502424,91.879997,-0.01218976,83.930000,0.09472176,82.080002,0.02253896,92.570000,-0.11331963,90.300003,0.02513839,84.620003,0.06712361,85.559998,-0.01098638
426,SNEX,STONEX GROUP INC,Financials,102.989998,,110.959999,-0.07182770,113.269997,-0.02039373,112.379997,0.00791956,117.750000,-0.04560512,121.440002,-0.03038539,122.245003,-0.00658514,120.635002,0.01334605,123.800003,-0.02556544,118.400002,0.04560812,115.940002,0.02121787,135.059998,-0.14156668,137.369995,-0.01681588,136.130005,0.00910887,138.029999,-0.01376508,138.740005,-0.00511753,139.009995,-0.00194223,132.720001,0.04739296,132.050003,0.00507382,135.889999,-0.02825812,130.669998,0.03994797,129.679993,0.00763422,124.720001,0.03976902,122.150002,0.02103970,117.620003,0.03851385,115.459999,0.01870781,109.050003,0.05878034,107.580002,0.01366426,115.610001,-0.06945765,113.459999,0.01894943
427,FLEX,Flex Ltd.,Information Technology,119.250000,,121.099998,-0.01527661,132.235001,-0.08420617,129.509995,0.02104089,135.770004,-0.04610745,131.520004,0.03231448,138.600006,-0.05108226,136.869995,0.01263981,153.570007,-0.10874527,162.080002,-0.05250490,159.589996,0.01560252,146.479996,0.08950028,161.369995,-0.09227241,150.660004,0.07108715,151.869995,-0.00796728,155.830002,-0.02541235,147.589996,0.05583038,143.089996,0.03144874,146.919998,-0.02606862,149.229996,-0.01547945,149.679993,-0.00300639,152.109894,-0.01597464,139.479996,0.09054989,147.199997,-0.05244566,150.839996,-0.02413152,151.919998,-0.00710902,161.940002,-0.06187479,159.429993,0.01574364,147.955002,0.07755730,150.889999,-0.01945124
428,MWH,"SOLV Energy, Inc. - Class A common stock",,28.410000,,28.750000,-0.01182609,28.780001,-0.00104243,27.330000,0.05305529,28.930000,-0.05530591,29.010000,-0.00275767,31.330000,-0.07405043,30.459999,0.02856208,31.520000,-0.03362947,34.060001,-0.07457431,35.369999,-0.03703698,35.740002,-0.01035263,36.950001,-0.03274693,34.419998,0.07350387,32.560001,0.05712521,34.419998,-0.05403827,34.189999,0.00672708,34.680000,-0.01412921,34.490002,0.00550878,32.200001,0.07111804,31.764999,0.01369438,31.930000,-0.00516759,30.040001,0.06291608,32.830002,-0.08498327,33.200001,-0.01114455,32.799999,0.01219518,34.849998,-0.05882350,36.389999,-0.04231935,34.610001,0.05143016,35.480000,-0.02452083
429,PLUG,PLUG POWER INC,Industrials,2.170000,,2.160000,0.00462963,2.275000,-0.05054945,2.180000,0.04357798,2.235000,-0.02460850,2.485000,-0.10060362,2.640000,-0.05871212,2.645000,-0.00189036,2.645000,0.00000000,2.705000,-0.02218115,2.585000,0.04642166,2.550000,0.01372549,2.565000,-0.00584795,2.625000,-0.02285714,2.705000,-0.02957486,2.785000,-0.02872531,2.860000,-0.02622378,2.650000,0.07924528,2.705000,-0.02033272,2.805000,-0.03565062,2.765000,0.01446655,2.825000,-0.02123894,2.855000,-0.01050788,2.905000,-0.01721170,3.195000,-0.09076682,3.215000,-0.00622084,3.695000,-0.12990528,4.075000,-0.09325153,3.940000,0.03426396,3.950000,-0.00253165
430,MU,Micron Technology,Information Technology,848.950012,,853.659973,-0.00551737,982.750000,-0.13135592,937.000000,0.04882604,978.690002,-0.04259776,938.909973,0.04236831,984.309998,-0.04612371,976.210022,0.00829737,1032.520020,-0.05453647,1151.010010,-0.10294436,1145.314941,0.00497249,1125.390015,0.01770491,1213.520020,-0.07262345,1048.500000,0.15738676,1051.380005,-0.00273926,1211.199951,-0.13195174,1131.910034,0.07004966,1041.560059,0.08674485,1020.450012,0.02068700,1087.630005,-0.06176732,980.710022,0.10902303,995.650024,-0.01500527,891.570007,0.11673791,935.890015,-0.04735600,949.460022,-0.01429234,864.020020,0.09888660,1079.000000,-0.19924002,1064.079956,0.01402154,1034.829956,0.02826551,971.549988,0.06513300
431,FRVO,Fervo Energy Company - Class A common stock,,24.650000,,23.100000,0.06709957,25.025000,-0.07692308,25.830000,-0.03116531,27.110001,-0.04721508,23.785000,0.13979403,27.879999,-0.14687945,27.760000,0.00432273,29.090000,-0.04572018,29.280001,-0.00648910,31.850000,-0.08069071,32.490002,-0.01969843,31.750000,0.02330715,32.500000,-0.02307692,32.970001,-0.01425541,36.410000,-0.09447951,35.012501,0.03991429,36.439999,-0.03917393,33.910000,0.07460923,35.310001,-0.03964885,35.169998,0.00398075,34.639999,0.01530020,33.005001,0.04953789,33.490002,-0.01448196,33.950001,-0.01354931,37.369999,-0.09151721,40.040001,-0.06668336,37.590000,0.06517694,35.575001,0.05664087,36.625000,-0.02866891
432,AEIS,"Advanced Energy Industries, Inc. - Common Stock",,284.049988,,286.089996,-0.00713065,305.130005,-0.06239966,298.549988,0.02203992,308.140015,-0.03112230,287.640015,0.07126964,310.670105,-0.07413037,311.239990,-0.00183101,356.350006,-0.12658907,373.040009,-0.04474052,348.500000,0.07041609,348.119995,0.00109159,375.075012,-0.07186567,359.519989,0.04326609,364.910004,-0.01477081,388.239990,-0.06009166,372.589996,0.04200326,353.279999,0.05465919,350.429993,0.00813288,370.950012,-0.05531748,354.250000,0.04714188,340.619995,0.04001528,308.190002,0.10522727,311.640015,-0.01107051,305.619995,0.01969773,294.690002,0.03708980,322.470001,-0.08614755,312.510010,0.03187095,294.679993,0.06050637,302.480011,-0.02578689
433,KTOS,"Kratos Defense & Security Solutions, Inc. - Common Stock",,46.029999,,46.974998,-0.02011706,50.380001,-0.06758640,46.980000,0.07237124,48.180000,-0.02490660,50.349998,-0.04309827,53.540001,-0.05958168,55.369999,-0.03305035,53.040001,0.04392907,49.880001,0.06335204,46.970001,0.06195444,47.299999,-0.00697670,46.340000,0.02071642,47.959999,-0.03377813,50.799999,-0.05590551,51.080002,-0.00548166,54.189999,-0.05739061,56.180000,-0.03542188,56.349998,-0.00301682,57.040001,-0.01209683,57.750000,-0.01229435,58.770000,-0.01735579,54.840000,0.07166302,56.180000,-0.02385190,57.735001,-0.02693342,58.525002,-0.01349852,58.404999,0.00205467,63.310001,-0.07747594,63.490002,-0.00283511,64.139999,-0.01013404
434,CRDO,Credo Technology Group Holding Ltd - Ordinary Shares,,202.679993,,208.250000,-0.02674673,236.089996,-0.11792112,236.559998,-0.00198682,257.769989,-0.08228262,246.179993,0.04707936,265.130005,-0.07147441,241.910004,0.09598611,258.910004,-0.06565988,271.829987,-0.04752965,245.809998,0.10585407,240.559998,0.02182408,268.390015,-0.10369245,268.859985,-0.00174801,272.005005,-0.01156236,302.730011,-0.10149310,271.320007,0.11576737,249.509995,0.08741138,239.320007,0.04257892,259.410004,-0.07744496,250.800003,0.03433015,264.579987,-0.05208249,237.320007,0.11486592,234.520004,0.01193929,222.330002,0.05482842,206.789993,0.07514875,214.119995,-0.03423315,229.005005,-0.06499862,226.220001,0.01231104,236.259995,-0.04249553
435,LITE,Lumentum,Information Technology,732.820007,,706.219971,0.03766537,814.690002,-0.13314271,768.140015,0.06060091,801.969971,-0.04218357,698.729980,0.14775377,731.130005,-0.04431500,728.320007,0.00385819,801.309998,-0.09108833,857.570007,-0.06560398,851.390015,0.00725871,813.630005,0.04640931,862.219971,-0.05635449,842.900024,0.02292080,827.429993,0.01869648,893.599976,-0.07404877,850.330017,0.05088608,869.719971,-0.02229448,875.200012,-0.00626147,957.109985,-0.08558052,921.229980,0.03894793,889.510010,0.03566005,853.440002,0.04226426,821.450012,0.03894332,895.224976,-0.08240941,863.000000,0.03734064,938.135010,-0.08008976,1029.640015,-0.08887087,905.219971,0.13744730,855.119995,0.05858824
436,ALAB,"Astera Labs, Inc. - Common Stock",,303.619995,,319.559998,-0.04988110,361.149994,-0.11515990,361.619995,-0.00129971,412.359985,-0.12304780,380.429993,0.08393132,432.720001,-0.12084028,405.899994,0.06607541,430.859985,-0.05793063,481.489990,-0.10515277,456.320007,0.05515862,391.049988,0.16690966,399.660004,-0.02154335,399.850006,-0.00047518,397.049988,0.00705205,439.779999,-0.09716224,417.070007,0.05445127,374.734985,0.11297323,361.160004,0.03758717,389.204987,-0.07205710,367.029999,0.06041737,367.459991,-0.00117017,330.519989,0.11176329,341.700012,-0.03271883,345.790009,-0.01182798,316.890015,0.09119882,363.540009,-0.12832149,355.690002,0.02206980,320.059998,0.11132289,342.799988,-0.06633603
437,MXL,MAXLINEAR INC,Information Technology,71.839996,,74.419998,-0.03466813,92.550003,-0.19589416,89.300003,0.03639418,91.290001,-0.02179864,85.809998,0.06386206,95.699997,-0.10334378,93.169998,0.02715465,112.430000,-0.17130661,128.089996,-0.12225776,108.449997,0.18109728,96.360001,0.12546696,94.449997,0.02022238,85.014999,0.11098039,89.044998,-0.04525801,96.419998,-0.07648828,88.760002,0.08630009,82.800003,0.07198066,84.389999,-0.01884105,88.760002,-0.04923392,84.464996,0.05084954,80.980003,0.04303523,71.930000,0.12581681,72.599998,-0.00922862,79.230003,-0.08368048,80.949997,-0.02124761,91.400002,-0.11433266,88.830002,0.02893167,86.209999,0.03039094,92.970001,-0.07271165
438,INTC,Intel,Information Technology,95.040001,,96.980003,-0.02000414,107.769997,-0.10012057,103.080002,0.04549859,109.820000,-0.06137314,110.504997,-0.00619879,122.220001,-0.09585177,120.480003,0.01444221,127.019997,-0.05148791,139.529999,-0.08965815,131.710007,0.05937280,127.660004,0.03172492,133.000000,-0.04015035,131.740005,0.00956425,132.279999,-0.00408220,140.860001,-0.06091156,133.800003,0.05276531,121.080002,0.10505452,117.080002,0.03416467,127.800003,-0.08388107,124.540001,0.02617634,117.000000,0.06444445,107.010002,0.09335574,108.059998,-0.00971679,110.180000,-0.01924126,98.959999,0.11337915,112.720001,-0.12207241,107.870003,0.04496151,109.300003,-0.01308326,114.639999,-0.04658057
439,OUST,OUSTER INC,Information Technology,37.040001,,35.119999,0.05466976,41.959999,-0.16301240,40.020000,0.04847574,43.310001,-0.07596400,44.060001,-0.01702224,49.820000,-0.11561620,49.869999,-0.00100259,60.000000,-0.16883335,62.520000,-0.04030710,54.090000,0.15585136,42.009998,0.28755064,41.805000,0.00490367,40.700001,0.02714985,45.150002,-0.09856037,47.689999,-0.05326058,46.560001,0.02426972,40.730000,0.14313776,42.779999,-0.04791957,45.160000,-0.05270153,39.759998,0.13581495,39.630001,0.00328027,38.375000,0.03270361,38.509998,-0.00350553,40.880001,-0.05797463,39.680000,0.03024196,43.950001,-0.09715588,46.020000,-0.04498042,44.970001,0.02334888,46.080002,-0.02408856
440,ONDS,ONDAS INC,Information Technology,6.525000,,6.660000,-0.02027027,7.350000,-0.09387755,6.965000,0.05527638,7.270000,-0.04195323,7.350000,-0.01088435,7.810000,-0.05889885,7.410000,0.05398111,7.930000,-0.06557377,8.245000,-0.03820497,8.030000,0.02677460,7.770000,0.03346203,7.675000,0.01237785,7.670800,0.00054753,8.530000,-0.10072685,8.880000,-0.03941441,9.280000,-0.04310345,9.130000,0.01642935,9.220000,-0.00976139,9.520000,-0.03151261,9.350000,0.01818182,9.825000,-0.04834606,9.300100,0.05644025,9.640000,-0.03525934,10.295000,-0.06362312,10.425000,-0.01247002,11.615000,-0.10245372,13.565000,-0.14375230,13.451600,0.00843022,13.200300,0.01903745
441,IONS,"Ionis Pharmaceuticals, Inc. - Common Stock",,54.389999,,54.639999,-0.00457540,54.930000,-0.00527946,56.730000,-0.03172924,58.240002,-0.02592723,86.320000,-0.32530118,83.190002,0.03762469,81.800003,0.01699265,79.169998,0.03321972,79.300003,-0.00163941,80.730003,-0.01771336,81.209999,-0.00591055,78.339996,0.03663522,76.510002,0.02391836,75.970001,0.00710808,75.820000,0.00197838,74.139999,0.02265985,74.279999,-0.00188476,73.095001,0.01621175,73.959999,-0.01169548,73.309998,0.00886647,73.809998,-0.00677415,73.349998,0.00627130,74.550003,-0.01609665,73.570000,0.01332069,74.480003,-0.01221808,73.779999,0.00948772,72.974998,0.01103119,75.389999,-0.03203344,76.489998,-0.01438095
442,ALGM,"Allegro MicroSystems, Inc. - Common Stock",,46.480000,,47.139999,-0.01400083,52.299999,-0.09866157,50.840000,0.02871753,54.869999,-0.07344631,51.544998,0.06450676,56.520000,-0.08802197,55.480000,0.01874549,63.169998,-0.12173497,69.610001,-0.09251548,66.389999,0.04850131,57.845001,0.14772232,60.180000,-0.03880025,55.439999,0.08549786,55.500000,-0.00108110,61.590000,-0.09887969,58.970001,0.04442935,53.990002,0.09223928,53.259998,0.01370642,55.000000,-0.03163640,50.435001,0.09051252,47.980000,0.05116717,44.529999,0.07747588,46.630001,-0.04503543,48.180000,-0.03217100,46.389999,0.03858592,53.139999,-0.12702296,50.320000,0.05604132,47.150002,0.06723219,47.869999,-0.01504067
443,AVAV,"AeroVironment, Inc. - Common Stock",,142.199997,,149.300003,-0.04755530,143.550003,0.04005573,141.869995,0.01184188,144.669998,-0.01935441,162.634995,-0.11046206,176.740005,-0.07980655,191.020004,-0.07475656,172.440002,0.10774763,164.979996,0.04521764,139.380005,0.18367047,138.080002,0.00941485,136.600006,0.01083452,142.179993,-0.03924594,149.070007,-0.04621999,151.309998,-0.01480399,169.539993,-0.10752622,166.740005,0.01679254,166.770004,-0.00017988,172.000000,-0.03040695,170.570007,0.00838361,183.740005,-0.07167736,172.960007,0.06232654,176.619995,-0.02072239,184.650101,-0.04348823,185.809998,-0.00624238,191.500000,-0.02971280,204.419998,-0.06320320,203.960007,0.00225530,207.369995,-0.01644398
444,STRL,"Sterling Infrastructure, Inc. - Common Stock",,638.559998,,641.349976,-0.00435016,678.890015,-0.05529620,659.469971,0.02944796,682.460022,-0.03368703,674.679993,0.01153144,716.625000,-0.05853132,701.830017,0.02108058,776.859985,-0.09658107,839.489990,-0.07460483,813.500000,0.03194836,804.750000,0.01087294,882.840027,-0.08845320,867.840027,0.01728429,891.809998,-0.02687789,933.760010,-0.04492590,862.309998,0.08285885,839.400024,0.02729327,858.200012,-0.02190630,867.260010,-0.01044669,859.479980,0.00905202,838.590027,0.02491081,770.890015,0.08782058,842.080017,-0.08454066,892.010010,-0.05597470,880.989990,0.01250868,957.159973,-0.07957916,876.109985,0.09251120,846.034973,0.03554819,861.280029,-0.01770046
445,FTAI,FTAI Aviation Ltd. - Common Stock,,207.460007,,203.509995,0.01940943,206.360001,-0.01381085,209.679993,-0.01583361,227.350006,-0.07772163,227.460007,-0.00048361,241.520004,-0.05821463,248.285004,-0.02724691,261.839996,-0.05176823,270.609985,-0.03240822,263.459991,0.02713882,260.100006,0.01291805,268.540009,-0.03142922,272.019989,-0.01279310,261.950012,0.03844236,272.049988,-0.03712544,275.820007,-0.01366840,277.489990,-0.00601817,268.420013,0.03379024,263.549988,0.01847856,241.979996,0.08913957,241.330002,0.00269338,226.000000,0.06783187,233.679993,-0.03286543,230.380005,0.01432411,233.929993,-0.01517543,247.009995,-0.05295333,245.830002,0.00480004,247.630005,-0.00726892,260.510010,-0.04944150
446,KLIC,KULICKE AND SOFFA INDUSTRIES INC,Information Technology,97.220001,,99.040001,-0.01837641,110.040001,-0.09996365,106.370003,0.03450219,113.430000,-0.06224100,105.800003,0.07211717,119.650002,-0.11575427,121.400002,-0.01441516,133.860001,-0.09308232,133.809998,0.00037369,128.889999,0.03817208,125.224998,0.02926733,131.470001,-0.04750135,123.309998,0.06617471,126.949997,-0.02867270,124.279999,0.02148373,121.809998,0.02027749,116.459999,0.04593851,117.250000,-0.00673775,115.440002,0.01567912,113.059998,0.02105081,111.959999,0.00982493,102.010002,0.09753943,102.639999,-0.00613793,102.495003,0.00141466,98.250000,0.04320614,108.345001,-0.09317459,108.389999,-0.00041515,103.309998,0.04917240,101.839996,0.01443443
447,VIAV,Viavi Solutions Inc. - Common Stock,,38.160000,,36.950001,0.03274693,41.849998,-0.11708476,40.915001,0.02285218,43.070000,-0.05003480,40.209999,0.07112661,42.419998,-0.05209805,41.650002,0.01848730,47.080002,-0.11533559,47.770000,-0.01444417,47.419998,0.00738089,47.560001,-0.00294371,50.419998,-0.05672347,49.430000,0.02002828,50.009998,-0.01159764,52.939999,-0.05534569,47.139999,0.12303776,48.730000,-0.03262879,50.099998,-0.02734527,54.080002,-0.07359475,53.474998,0.01131377,50.259998,0.06396737,46.810001,0.07370213,46.430000,0.00818439,48.750000,-0.04758974,47.560001,0.02502100,52.400002,-0.09236643,52.884998,-0.00917077,47.459999,0.11430677,48.570000,-0.02285363
448,QUBT,QUANTUM COMPUTING INC,Information Technology,7.800000,,7.640000,0.02094241,8.310000,-0.08062575,8.025000,0.03551402,8.660000,-0.07332564,8.690000,-0.00345224,9.325000,-0.06809651,9.080000,0.02698238,9.435000,-0.03762586,9.705000,-0.02782071,9.900000,-0.01969697,9.180000,0.07843137,9.110000,0.00768386,9.720000,-0.06275720,10.500000,-0.07428571,10.539900,-0.00378561,10.740000,-0.01863128,9.760000,0.10040984,10.120000,-0.03557312,11.120000,-0.08992806,9.930000,0.11983887,9.905000,0.00252398,9.515000,0.04098791,9.510000,0.00052576,10.435000,-0.08864399,9.957100,0.04799590,11.210000,-0.11176628,12.245000,-0.08452430,12.380000,-0.01090468,11.961600,0.03497860
449,SANM,Sanmina Corporation - Common Stock,,197.240005,,198.169998,-0.00469291,207.740005,-0.04606723,201.839996,0.02923112,208.809998,-0.03337964,206.009995,0.01359159,217.690002,-0.05365431,219.649994,-0.00892325,246.500000,-0.10892497,253.050003,-0.02588422,240.410004,0.05257684,236.690002,0.01571677,253.729996,-0.06715798,248.679993,0.02030723,246.860001,0.00737257,253.789993,-0.02730601,241.589996,0.05049877,243.089996,-0.00617055,249.309998,-0.02494887,259.890015,-0.04070959,255.080002,0.01885688,246.979996,0.03279620,231.559998,0.06659180,242.850006,-0.04648963,251.770004,-0.03542915,251.990005,-0.00087305,282.720001,-0.10869410,278.690002,0.01446051,264.899994,0.05205741,259.750000,0.01982673
450,SITM,SiTime Corporation - Common Stock,,554.969971,,564.250000,-0.01644666,625.380005,-0.09774858,602.549988,0.03788900,628.500000,-0.04128880,592.619995,0.06054471,615.440002,-0.03707917,601.340027,0.02344759,703.960022,-0.14577532,746.039978,-0.05640443,710.909973,0.04941555,670.960022,0.05954148,675.559998,-0.00680913,693.010010,-0.02518003,706.989990,-0.01977394,752.969971,-0.06106483,727.580017,0.03489644,677.510010,0.07390298,685.419983,-0.01154033,743.309998,-0.07788139,729.890015,0.01838631,722.130005,0.01074600,662.179993,0.09053431,660.210022,0.00298386,663.994995,-0.00570030,624.549988,0.06315749,712.859924,-0.12388119,700.630005,0.01745560,664.900024,0.05373737,710.200012,-0.06378483
451,MTSI,"MACOM Technology Solutions Holdings, Inc. - Common Stock",,267.359985,,275.500000,-0.02954633,301.529999,-0.08632640,294.019989,0.02554252,308.589996,-0.04721477,304.809998,0.01240116,327.450012,-0.06914037,322.380005,0.01572680,350.519989,-0.08028068,380.399994,-0.07854891,372.299988,0.02175666,368.109985,0.01138248,390.940002,-0.05839775,373.459991,0.04680558,372.399994,0.00284639,396.220001,-0.06011813,390.940002,0.01350591,367.130005,0.06485440,368.320007,-0.00323089,384.570007,-0.04225499,379.679993,0.01287930,374.600006,0.01356110,354.209991,0.05756477,358.730011,-0.01260006,361.839996,-0.00859492,345.130005,0.04841651,388.850006,-0.11243410,382.299988,0.01713319,353.799988,0.08055399,365.190002,-0.03118928
452,TER,Teradyne,Information Technology,322.355011,,322.489990,-0.00041855,353.290009,-0.08718055,341.089996,0.03576772,359.529999,-0.05128919,343.100006,0.04788689,379.660004,-0.09629668,368.929993,0.02908414,427.529999,-0.13706642,483.239990,-0.11528431,463.329987,0.04297154,435.670013,0.06348836,471.970001,-0.07691164,427.190002,0.10482455,420.290009,0.01641722,457.179993,-0.08069029,438.109985,0.04352790,408.609985,0.07219598,409.269989,-0.00161264,432.369995,-0.05342648,403.260010,0.07218664,381.109985,0.05811977,347.700012,0.09608850,369.500000,-0.05899861,374.429993,-0.01316666,358.075012,0.04567473,409.640015,-0.12587882,392.239990,0.04436066,369.359985,0.06194500,374.529999,-0.01380401
453,ON,ON Semiconductor,Information Technology,87.370003,,88.129997,-0.00862356,93.720001,-0.05964580,90.330002,0.03752905,95.980003,-0.05886644,91.105003,0.05350968,94.690002,-0.03786038,91.239998,0.03781241,94.629997,-0.03582373,94.639999,-0.00010568,88.610001,0.06805099,90.339996,-0.01914982,118.790001,-0.23949831,115.730003,0.02644084,117.019997,-0.01102371,131.570007,-0.11058759,121.510002,0.08279158,112.870003,0.07654823,118.230003,-0.04533536,125.889999,-0.06084674,116.760002,0.07819456,115.889999,0.00750714,110.050003,0.05306675,116.995003,-0.05936151,120.870003,-0.03205924,117.209999,0.03122604,133.929993,-0.12484130,128.630005,0.04120336,120.879997,0.06411324,120.629997,0.00207245
454,STX,Seagate Technology,Information Technology,787.659973,,745.489990,0.05656680,878.080017,-0.15099994,860.330017,0.02063162,910.729980,-0.05534018,827.395020,0.10071968,868.859985,-0.04772341,820.169983,0.05936574,915.270020,-0.10390380,964.525024,-0.05106659,968.059998,-0.00365161,895.270020,0.08130505,1025.099976,-0.12665102,992.849976,0.03248225,1039.410034,-0.04479470,1094.089966,-0.04997755,1069.800049,0.02270510,1066.099976,0.00347066,1031.359985,0.03368367,1018.857483,0.01227110,930.489990,0.09496877,867.820007,0.07221542,815.809998,0.06375260,845.700012,-0.03534352,876.590027,-0.03523884,847.059998,0.03486179,941.280029,-0.10009777,926.599976,0.01584292,921.169983,0.00589467,880.030029,0.04674835
455,GFS,GlobalFoundries Inc. - Ordinary Share,,57.480000,,58.290001,-0.01389605,63.369999,-0.08016409,63.919998,-0.00860449,69.000000,-0.07362322,65.839996,0.04799520,68.900002,-0.04441228,69.790001,-0.01275253,77.199997,-0.09598441,82.400002,-0.06310686,81.000000,0.01728398,79.519997,0.01861171,86.139999,-0.07685166,83.720001,0.02890585,83.389999,0.00395733,89.675003,-0.07008647,85.849998,0.04455451,80.605003,0.06507034,79.904999,0.00876045,83.980003,-0.04852350,81.394997,0.03175878,80.769997,0.00773802,74.760002,0.08039051,75.339996,-0.00769835,77.300003,-0.02535585,75.480003,0.02411235,85.974998,-0.12207031,84.559998,0.01673368,79.940002,0.05779329,79.989998,-0.00062503
456,RMBS,"Rambus, Inc. - Common Stock",,101.440002,,101.430000,0.00009861,105.389999,-0.03757471,103.019997,0.02300526,112.099998,-0.08099912,106.019997,0.05734768,113.089996,-0.06251657,112.989998,0.00088502,123.750000,-0.08694951,132.580002,-0.06660131,123.720001,0.07161333,114.720001,0.07845188,123.739998,-0.07289476,124.464996,-0.00582491,128.360001,-0.03034438,140.429993,-0.08595024,141.130005,-0.00496005,130.089996,0.08486440,132.449997,-0.01781805,143.229996,-0.07526356,146.460007,-0.02205388,144.330002,0.01475788,138.070007,0.04533928,146.839996,-0.05972480,151.949997,-0.03362949,145.289993,0.04583939,170.570007,-0.14820902,166.740005,0.02296990,147.419998,0.13105418,145.470001,0.01340481
457,CLSK,CLEANSPARK INC,Information Technology,13.030000,,12.925000,0.00812379,13.425000,-0.03724395,12.375000,0.08484848,12.845000,-0.03659011,12.465000,0.03048536,13.500000,-0.07666667,12.620000,0.06973059,13.635000,-0.07444078,14.540000,-0.06224209,15.345000,-0.05246008,16.280001,-0.05743249,15.860000,0.02648178,16.225000,-0.02249615,17.190300,-0.05615376,17.465000,-0.01572860,17.235001,0.01334488,16.785000,0.02680971,17.259899,-0.02751459,17.129999,0.00758319,16.485001,0.03912635,16.174999,0.01916550,14.910000,0.08484232,15.955000,-0.06549671,16.540001,-0.03536886,15.609300,0.05962477,17.620001,-0.11411469,17.580000,0.00227537,18.815001,-0.06563917,18.280001,0.02926696
458,SOLS,Solstice Advanced Materials Inc. - Common Stock,,58.380001,,58.250000,0.00223178,63.299999,-0.07977882,61.049999,0.03685504,61.330002,-0.00456551,62.070000,-0.01192199,68.010002,-0.08734012,80.180000,-0.15178346,82.959999,-0.03351011,88.620003,-0.06386824,82.589996,0.07301135,82.705002,-0.00139056,86.900002,-0.04827388,86.690002,0.00242242,84.650002,0.02409923,86.910004,-0.02600393,85.559998,0.01577847,85.139999,0.00493304,83.559998,0.01890858,86.699997,-0.03621683,83.059998,0.04382373,81.199997,0.02290642,77.690002,0.04517949,80.309998,-0.03262353,80.489998,-0.00223630,81.029999,-0.00666421,86.620003,-0.06453479,87.389999,-0.00881103,83.730003,0.04371188,84.250000,-0.00617207
459,SMTC,Semtech Corporation - Common Stock,,124.959999,,127.709999,-0.02153316,141.460007,-0.09720067,132.190002,0.07012637,136.229996,-0.02965569,126.410004,0.07768366,138.764999,-0.08903538,135.350006,0.02523083,147.029999,-0.07943952,162.000000,-0.09240741,156.190002,0.03719827,149.979996,0.04140556,162.360001,-0.07625034,158.600006,0.02370741,163.309998,-0.02884081,174.850006,-0.06599947,158.270004,0.10475770,150.089996,0.05450069,161.589996,-0.07116777,174.429993,-0.07361118,166.779999,0.04586877,163.639999,0.01918846,154.309998,0.06046271,157.600006,-0.02087568,158.820007,-0.00768166,150.770004,0.05339260,163.500000,-0.07785930,166.800003,-0.01978419,149.649994,0.11460080,152.690002,-0.01990967
