current_rank,ticker,name,sector,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return,2026-07-16__predicted_rank,2026-07-16__close,2026-07-16__next_snapshot_return,2026-07-15__predicted_rank,2026-07-15__close,2026-07-15__next_snapshot_return,2026-07-14__predicted_rank,2026-07-14__close,2026-07-14__next_snapshot_return,2026-07-13__predicted_rank,2026-07-13__close,2026-07-13__next_snapshot_return,2026-07-10__predicted_rank,2026-07-10__close,2026-07-10__next_snapshot_return,2026-07-09__predicted_rank,2026-07-09__close,2026-07-09__next_snapshot_return,2026-07-08__predicted_rank,2026-07-08__close,2026-07-08__next_snapshot_return,2026-07-07__predicted_rank,2026-07-07__close,2026-07-07__next_snapshot_return,2026-07-06__predicted_rank,2026-07-06__close,2026-07-06__next_snapshot_return,2026-07-02__predicted_rank,2026-07-02__close,2026-07-02__next_snapshot_return,2026-07-01__predicted_rank,2026-07-01__close,2026-07-01__next_snapshot_return,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
389,SWKS,Skyworks Solutions,Information Technology,389,59.349998,,409,57.630001,0.029845513971099802,426,57.509998,0.0020866458732966553,435,56.580002,0.016436832222098685,420,58.240002,-0.028502746273944113,458,60.380001,-0.035442182255015275,460,59.950001,0.007172643750247731,453,58.490002,0.024961513935321866,440,59.759998,-0.021251607136934747,448,61.91,-0.034727863026974504,445,62.560001,-0.01039004139402111,442,65.93,-0.051114803579554224,412,67.800003,-0.02758116397133492,455,67.709999,0.0013292571456102742,438,68.0,-0.004264720588235349,439,69.940002,-0.02773808899805308,353,71.400002,-0.020448178698930453,273,73.44,-0.027777777021302463,229,76.18,-0.03596745,252,77.33,0.051483825458267685
390,RGLD,"Royal Gold, Inc. - Common Stock",,390,189.169998,,378,191.175003,-0.010513626287244393,383,193.020004,-0.009558599946977497,384,193.509995,-0.002532122436363027,357,193.470001,0.0002067193869503825,393,196.830002,-0.017070573417969137,389,198.779999,-0.0098098249814359,393,191.929993,0.035690127910336544,404,196.610001,-0.023803509364714426,336,201.910004,-0.026249333341600956,273,204.130005,-0.01087542715731582,413,198.789993,0.02686257954644633,441,199.610001,-0.004108050678282349,340,202.119995,-0.012418335949394677,311,207.949997,-0.028035595499431576,323,204.619995,0.016274079177843737,333,202.240005,0.011768146465384044,334,206.610001,-0.02115094128478323,328,214.649994,-0.037456292684545756,332,215.27,-0.0007914206985386585
391,MSTR,Strategy Inc - Class A Common Stock,,391,94.849998,,400,94.029999,0.00872061053621831,402,97.470001,-0.03529293079621487,410,97.580002,-0.001127290405261494,412,92.099998,0.059500587611304834,443,94.639999,-0.02683855691925785,458,93.889999,0.00798807123216605,437,93.870003,0.0002130179968142798,419,97.360001,-0.035846322557042676,356,100.769997,-0.033839397653251946,465,100.769997,0.0,486,93.389999,0.07902342947878171,491,86.93,0.07431265385942698,481,92.68,-0.06204143288735431,484,82.309998,0.12598714921606513,484,85.330002,-0.03539205354759045,489,94.129997,-0.0934876795969728,496,103.839996,-0.09350923896414631,494,109.459999,-0.051342984207408904,498,110.37,-0.027281614034316393
392,MDB,"MongoDB, Inc. - Class A Common Stock",,392,312.329987,,336,328.600006,-0.04951314273560903,329,333.040009,-0.013331740571746131,279,344.670013,-0.03374243061870308,341,337.970001,0.01982428020290472,219,342.079987,-0.01201469292618973,125,362.869995,-0.057293268350831816,121,359.399994,0.009654983466694356,127,361.320007,-0.00531388509576769,137,357.910004,0.009527543130646743,92,354.880005,0.00853809444688225,179,359.380005,-0.012521564743147029,314,335.899994,0.06990179047160083,308,338.179993,-0.006741968913578034,361,314.01001,0.0769720143634911,414,294.100006,0.06769807410340545,445,302.440002,-0.027575704089566777,340,320.970001,-0.05773124884652392,359,319.160004,0.005671127263176867,358,313.84,-0.04084146055597293
393,UPST,UPSTART HOLDINGS INC,Financials,393,29.51,,383,30.879999,-0.044365254027372236,300,31.59,-0.022475498575498576,335,31.719999,-0.004098329259089928,316,31.459999,0.00826446307261497,305,32.740002,-0.039095996389981846,298,33.23,-0.014745651519711078,318,31.809999,0.04464008313863821,250,33.060001,-0.03781010169963395,81,34.330002,-0.036993909875099984,112,34.779999,-0.01293838450081597,124,35.740002,-0.02686074276101047,125,35.43,0.008749703640982043,107,35.029999,0.011418812772446829,82,33.66,0.040701099227569815,98,32.970001,0.020928085504152483,17,32.650002,0.009800887607908981,309,31.459999,0.03782590711461875,245,31.32,0.004469955300127726,111,32.43,-0.03422756706753005
394,CBRS,Cerebras Systems Inc. - Class A Common Stock,,394,172.860001,,333,180.460007,-0.0421146276471106,330,184.009995,-0.019292365069625728,326,203.809998,-0.09714932139884525,347,204.619995,-0.003958542761180239,310,215.080002,-0.04863309885965139,369,198.529999,0.08336273149328943,335,181.720001,0.09250494115944896,355,176.610001,0.028933808793761173,339,192.009995,-0.0802041268737077,289,204.860001,-0.0627257929184527,353,221.270004,-0.07416279976204998,398,221.0,0.0012217375565610755,394,216.160004,0.0223908026944708,466,181.589996,0.1903739675174616,464,168.520004,0.07755751062051974,480,182.259995,-0.07538676273967859,460,226.720001,-0.1961009430306062,495,224.429993,0.010203662930203805,500,232.28,-0.04379878868990872
395,IESC,"IES Holdings, Inc. - Common Stock",,395,613.02002,,412,609.580017,0.0056432345287986685,440,625.909973,-0.026089943768958013,447,616.150024,0.01584021523952739,441,602.909973,0.021960245464375472,456,625.539978,-0.03617675255921049,448,642.77002,-0.02680592041302743,445,619.289978,0.037914454995427116,415,609.469971,0.016112372171327216,392,670.789978,-0.09141461412829877,306,654.0,0.025672749235474024,281,699.97998,-0.06568756437862688,170,734.659973,-0.047205502238516606,283,722.969971,0.016169415700392875,276,714.900024,0.01128821755361975,171,766.539978,-0.06736759397042169,166,747.48999,0.02548527506033893,280,710.539978,0.05200272066887135,206,754.73999,-0.05856323049743262,244,753.75,0.059447738048377996
396,FSLR,First Solar,Information Technology,396,211.990005,,406,211.929993,0.000283168980239612,409,223.820007,-0.053123106193093794,428,220.580002,0.014688570906804088,403,221.029999,-0.0020359091618147307,424,227.830002,-0.029846828513832024,434,228.5,-0.002932157549234149,443,224.300003,0.018724908354102787,435,227.720001,-0.015018434854125906,446,233.059998,-0.022912542031344296,443,224.570007,0.03780554274997194,458,232.080002,-0.032359509372979045,466,235.960007,-0.01644348569628573,473,232.800003,0.013573900168721176,453,239.070007,-0.02622664414779563,422,248.639999,-0.038489350219149565,416,248.360001,0.0011273876585302656,333,249.240005,-0.0035307494075840218,291,263.109985,-0.05271552122964851,302,257.700012,0.020993297431433522
397,SNPS,Synopsys,Information Technology,397,384.274994,,372,417.029999,-0.0785435222371137,384,425.274994,-0.01939898424426023,393,425.899994,-0.001467480649929298,393,433.820007,-0.018256449385009588,402,445.5,-0.02621771717171728,409,443.369995,0.004804125276903326,397,434.5,0.020414257767549016,398,436.630005,-0.004878283616811863,402,442.269989,-0.01275235521350293,406,437.160004,0.011689049668871299,392,454.529999,-0.03821528840387933,391,446.070007,0.01896561496455873,388,447.26001,-0.002660651463116559,423,454.339996,-0.015583012858942702,421,455.019989,-0.001494424457031962,420,463.929993,-0.019205492497658017,397,461.5,0.005265423618634912,391,464.579987,-0.0066296161827564815,417,460.48,0.019911696342304275
398,AMBA,AMBARELLA INC,Information Technology,398,61.84,,411,63.290001,-0.02291042782571595,344,68.879997,-0.08115557844754273,194,72.900002,-0.055144099996046636,195,72.0,0.012500027777777811,93,77.300003,-0.0685640723713814,115,78.379997,-0.01377894923879619,194,74.739998,0.04870215543757439,251,71.82,0.040657170704539114,102,79.730003,-0.09920986708102852,135,78.360001,0.01748343520312101,115,88.339996,-0.112972554356919,276,85.800003,0.029603646983555443,,,,,,,,,,,,,486,65.510002,,415,70.709999,-0.07353976910677085,471,70.69,0.01057593239136878
399,OLLI,"Ollie's Bargain Outlet Holdings, Inc. - Common Stock",,399,66.510002,,403,66.959999,-0.006720385405023621,424,65.459999,0.02291475745363214,424,65.940002,-0.007279390134079966,406,65.330002,0.009337210796350748,420,64.900002,0.006625577607840327,417,63.720001,0.01851853392155456,438,61.880001,0.02973497043091511,375,68.029999,-0.0904012654770141,388,69.169998,-0.0164811194587573,376,74.209999,-0.06791538967680066,388,75.510002,-0.017216302020492624,388,76.879997,-0.017819914847291174,415,72.330002,0.06290605383918013,390,71.910004,0.005840605988562952,389,71.410004,0.00700182008111927,385,74.089996,-0.03617211694815048,421,72.790001,0.01785952716225392,454,73.419998,-0.008580727555999146,404,74.5209,-0.04537778986463181
400,FCEL,FUELCELL ENERGY INC,Industrials,400,18.495001,,388,17.26,0.07155278099652351,316,20.25,-0.1476543209876543,209,21.35,-0.051522248243559776,248,19.08,0.11897274633123711,253,21.030001,-0.09272472217191052,177,23.0,-0.0856521304347827,235,22.540001,0.020408117994315855,184,25.959999,-0.13174106824888554,6,29.73,-0.12680797174571146,88,28.110001,0.05763069876802929,41,31.889999,-0.11853239631647527,99,36.009998,-0.11441264173355414,170,29.799999,0.20838923518084695,44,24.0,0.2416666249999999,446,19.65,0.22137404580152675,205,21.559999,-0.08858993917393054,220,21.82,-0.011915719523373003,19,24.389999,-0.10537101703038199,37,24.73,0.014558984419343446
401,QCOM,Qualcomm,Information Technology,401,171.779999,,410,170.667603,0.006857733973051117,434,177.979996,-0.04108547681954089,434,178.100006,-0.0006738349014991929,404,183.979996,-0.03195994199282404,432,189.160004,-0.027384266707881744,445,191.110001,-0.010203531943888344,444,186.559998,0.024388952877240078,447,182.970001,0.019620686344096416,457,186.479996,-0.01882236741360721,457,176.25,0.058042530496453804,462,181.919998,-0.03116753552295004,471,184.789993,-0.015531116990734506,469,188.720001,-0.020824544188085214,461,189.389999,-0.0035376630420701494,438,204.899994,-0.07569543901499576,370,197.410004,0.037941288932854755,332,204.130005,-0.03292020200557988,222,221.899994,-0.08008107021399913,235,226.110001,-0.018619286990317674
402,MYRG,MYR GROUP INC,Industrials,402,391.51001,,393,398.809998,-0.01830442575815261,410,414.980011,-0.038965763582284874,405,419.040009,-0.00968880754295709,392,411.890015,0.017358988418303856,416,419.339996,-0.01776596811910114,352,430.910004,-0.02685017264068912,411,419.779999,0.026513900201329044,349,419.079987,0.0016703541608154016,298,442.720001,-0.053397212564606944,335,433.01001,0.022424403075577803,206,463.109985,-0.06499530559679034,60,500.399994,-0.07452040257218706,72,501.130005,-0.0014567297761386433,66,477.950012,0.048498781081733666,63,487.329987,-0.01924768688613454,84,470.079987,0.03669588256689593,72,468.0,0.004444416666666617,14,483.079987,-0.03121633560862047,45,478.69,0.04766857669483526
403,LSCC,Lattice Semiconductor Corporation - Common Stock,,403,125.230003,,401,124.5,0.005863477911646653,415,132.460007,-0.06009366283666273,355,133.910004,-0.010828145446101223,402,130.740005,0.024246587721944657,352,137.440002,-0.04874852228247195,355,139.529999,-0.014978836199948775,405,132.479996,0.0532156039618239,421,130.600006,0.014395022309570127,365,137.309998,-0.048867468485433996,360,136.529999,0.005713022820720948,338,146.300003,-0.06678061380490885,249,152.960007,-0.04354081913712249,250,146.779999,0.042103883649706075,329,138.759995,0.05779766711579937,331,144.199997,-0.037725396069182904,336,143.929993,0.0018759397841421332,322,144.604996,-0.004702358034006315,208,155.270004,-0.06868685338605385,207,156.11,0.010083287730397572
404,ENTG,"Entegris, Inc. - Common Stock",,404,138.740005,,437,134.600006,0.030757792091034464,433,138.690002,-0.02949020074280473,427,140.630005,-0.01379508590645373,394,136.270004,0.03199530984089516,398,145.350006,-0.062469911421950686,384,146.100006,-0.005133470015052599,360,138.714996,0.053200727701840256,352,135.080002,0.02690993445499057,338,145.169998,-0.06950469200943288,344,146.660004,-0.0101595933407993,205,165.190002,-0.11217384693778265,12,179.860001,-0.08156343221637152,27,171.039993,0.0515669338223137,205,161.429993,0.05953044921460182,20,176.279999,-0.08424101477332102,23,171.460007,0.028111465083516585,18,168.220001,0.019260527765660784,114,184.0,-0.08576086413043482,209,181.845,0.029255444889960458
405,WING,Wingstop Inc. - Common Stock,,405,142.330002,,408,140.929993,0.009934074147012861,416,145.699997,-0.03273853190264653,400,148.410004,-0.018260271726695643,158,154.059998,-0.036673984638115,166,153.289993,0.005023191566066565,191,157.720001,-0.028087800988537803,42,158.470001,-0.004732756958839124,9,170.210007,-0.06897365323532356,8,170.580002,-0.0021690408937855565,18,177.990005,-0.04163156801978851,20,174.970001,0.01726012449414105,30,173.410004,0.008996003483167092,80,165.470001,0.04798454675781372,53,166.759995,-0.007735632277993343,26,165.419998,0.008100574393671733,56,155.789993,0.06181401523010521,67,150.410004,0.035768824259854615,29,156.740005,-0.04038535662927922,40,159.07,-0.031153381327440943
406,CDNS,Cadence Design Systems,Information Technology,406,330.109985,,375,364.649994,-0.09472099154895364,375,371.5,-0.018438777927321737,307,376.799988,-0.014065786010587611,319,377.920013,-0.0029636562274356626,211,384.170013,-0.016268838765403637,142,385.950012,-0.004611993638181433,313,374.059998,0.031786382033825555,342,371.059998,0.00808494587444053,393,375.769989,-0.01253423939611098,340,373.140015,0.00704822290367324,258,377.730011,-0.012151525868565383,311,375.320007,0.006421197791355748,302,372.720001,0.006975761947371151,195,377.269989,-0.012060296691131733,287,368.230011,0.024549813241593776,285,372.399994,-0.011197591480090141,258,379.059998,-0.017569788516698104,166,389.040009,-0.025652916844344342,278,383.37,0.0042592579470588365
407,KLAC,KLA Corporation,Information Technology,407,212.75,,418,219.369995,-0.0301773038742148,435,224.5,-0.022850801781737262,357,230.369995,-0.02548072721015593,331,222.25,0.03653541057367815,309,231.520004,-0.04003975397305193,299,229.492004,0.008713837422205772,258,221.179993,0.03758030230157394,316,216.470001,0.02175817424235138,291,233.309998,-0.07217863419637938,269,235.550003,-0.009509679352455724,56,266.190002,-0.1151057469093072,131,301.709991,-0.11772891206642211,66,278.390015,0.08376728597827054,106,248.639999,0.11965096573218714,102,258.799988,-0.03925807369048251,122,240.479996,0.07618093939090054,9,244.490005,-0.016401525289346686,122,269.160004,-0.09165551580241471,152,259.559998,0.03698569145465935
408,MKSI,MKS Inc. - Common Stock,,408,324.690002,,399,332.0,-0.02201806626506031,319,353.799988,-0.06161670078971282,298,358.140015,-0.012917459728321479,255,352.029999,0.01735652080037653,254,368.579987,-0.04490202556765521,255,368.779999,-0.0005423613008902484,249,349.390015,0.05549667468316155,286,349.570007,-0.0005148954326621435,275,368.059998,-0.050236350324601275,283,365.559998,0.006838822665711897,9,411.049988,-0.11066778087340556,107,444.799988,-0.07587680060818702,134,416.0,0.0692307403846153,37,388.609985,0.07048201553544753,128,410.309998,-0.052886873597459916,37,381.619995,0.07517950677610585,140,389.170013,-0.0194003077004804,165,420.559998,-0.07463854182346663,221,418.975,0.03491892407066133
409,AAON,"AAON, Inc. - Common Stock",,409,111.419998,,404,113.199997,-0.015724373208243048,422,113.110001,0.0007956502449328884,437,112.93,0.0015939165854954584,426,112.190002,0.006595935349034132,451,114.160004,-0.01725649904497195,459,110.25,0.03546488888888888,460,107.980003,0.021022383190709926,448,109.940002,-0.01782789671042584,468,109.349998,0.00539555565423977,456,107.620003,0.016075032073730844,461,116.419998,-0.07558834522570601,421,126.860001,-0.08229546679571598,384,125.709999,0.009148055120102194,364,126.779999,-0.008439817072407485,341,133.259995,-0.04862671651758654,338,131.600006,0.012613897601190027,355,129.449997,0.016608799148910114,250,136.160004,-0.049280308481777,256,137.53,-0.004095940578584423
410,QS,QuantumScape Corporation - Common Stock,,410,5.86,,414,5.905,-0.007620660457239636,401,6.43,-0.08164852255054422,426,6.42,0.0015576323987538387,414,6.28,0.022292993630573132,439,6.58,-0.045592705167173175,426,6.91,-0.04775687409551377,434,6.63,0.042232277526395245,445,6.79,-0.02356406480117823,445,7.24,-0.06215469613259672,466,7.07,0.0240452616690241,356,7.61,-0.07095926412614983,345,7.56,0.006613756613756738,463,7.59,-0.0039525691699605625,471,7.16,0.06005586592178758,458,7.13,0.004207573632538653,434,7.12,0.001404494382022392,462,7.42,-0.040431266846361114,389,7.61,-0.024967148488830526,381,7.8097,-0.05348258706467646
411,SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",,411,264.325012,,335,272.450012,-0.029821984371944166,331,293.399994,-0.0714041664227163,238,308.410004,-0.048669011398216555,258,299.51001,0.029715180470929914,135,326.350006,-0.08224297688537496,149,324.26001,0.006445432478707325,261,313.299988,0.03498251650108597,356,294.899994,0.062394012798792975,259,318.859985,-0.07514267116333206,354,300.709991,0.060357136587457116,57,316.980011,-0.05132822081957711,46,333.329987,-0.04905042041717067,42,331.940002,0.004187458551621059,226,305.279999,0.08732967468333896,65,325.26001,-0.061427812782764324,71,321.660004,0.011191960315961369,56,319.0,0.008338570532915313,160,336.899994,-0.053131476161439095,181,339.48,0.04737918861681045
412,SYNA,SYNAPTICS INC,Information Technology,412,114.044998,,419,115.550003,-0.013024707580492234,425,121.589996,-0.04967508182169855,361,122.839996,-0.01017583882044415,421,119.150002,0.03096931546841275,359,126.760002,-0.060034710318164874,354,129.5,-0.021158285714285685,326,123.370003,0.049687905089862205,417,119.370003,0.033509256090074935,360,124.209999,-0.0389662349164015,401,119.519997,0.03924031222992741,317,126.68,-0.0565203899589517,325,124.230003,0.019721459718551326,427,117.379997,0.05835752406775052,376,121.0,-0.02991738016528922,378,125.620003,-0.03677760619063186,371,130.110001,-0.034509245757365026,342,134.410004,-0.03199168865436519,236,143.789993,-0.06523394851267583,216,143.88,0.02058339144427146
413,NXT,Nextpower Inc. - Class A Common Stock,,413,103.099998,,402,106.849998,-0.0350959295291704,413,109.129997,-0.020892504926945055,430,104.660004,0.04270965821862571,425,99.669998,0.05006527641346992,430,111.5,-0.1060986726457398,441,112.709999,-0.010735507148749046,454,109.739998,0.027063978987861725,455,108.849998,0.008176389677104101,450,115.029999,-0.053725124347779984,434,112.839996,0.019408038617796608,430,116.150002,-0.02849768353856763,456,119.139999,-0.025096500126712273,439,110.660004,0.07663107440335892,448,106.949997,0.03468917348356726,454,113.18,-0.05504508747128478,456,116.669998,-0.029913414415246642,409,120.639999,-0.03290783349558879,345,129.070007,-0.0653134542713707,416,129.065,0.02517875257857427
414,APP,AppLovin,Information Technology,414,424.540009,,405,434.480011,-0.022877927058421066,403,452.730011,-0.04031100116311925,396,448.980011,0.008352264929674114,428,442.850006,0.013842169847458452,235,506.980011,-0.12649414889850552,264,520.429993,-0.0258439793649633,163,522.179993,-0.0033513348336959847,188,527.97998,-0.010985240387334394,199,543.789978,-0.029073720810647297,232,527.059998,0.031742078821166864,25,564.609985,-0.06650606258761094,374,515.22998,0.09584070593097116,407,498.76001,0.03302183348660992,462,477.079987,0.04544316171451568,449,445.929993,0.06985400060318425,404,464.959991,-0.04092824838341835,419,467.019989,-0.004410941819451786,394,469.390015,-0.005049161516569534,421,466.3,-0.0006812203404887862
415,POWL,"Powell Industries, Inc. - Common Stock",,415,232.789993,,421,235.789993,-0.012723186263464581,430,247.009995,-0.04542327123240497,452,234.25,0.054471696905016076,437,225.660004,0.0380660987668866,464,232.190002,-0.0281235106755372,466,236.580002,-0.018556090806018388,456,231.850006,0.020401103634217765,439,234.050003,-0.009399687980350069,442,248.050003,-0.05644023314121871,432,246.330002,0.006982507149088546,417,264.859985,-0.06996142886589674,320,286.359985,-0.0750803224130634,324,281.089996,0.01874840469242467,338,279.769989,0.004718186552882919,203,309.200012,-0.09518118324005753,297,294.48999,0.0499508387364882,288,291.5,0.010257255574613877,17,307.799988,-0.05295642831539027,29,305.84,0.035666135841205815
416,SEDG,"SolarEdge Technologies, Inc. - Common Stock",,416,53.470001,,439,52.34,0.021589625525410883,306,54.580002,-0.041040709379233764,354,55.52,-0.01693079971181566,448,52.130001,0.06502971292864546,370,55.18,-0.05527363175063427,430,54.759998,0.007669868797292478,469,52.41,0.04483873306620878,486,52.939999,-0.010011314884988964,440,56.91,-0.0697592865928659,485,52.380001,0.08648336986476957,465,56.0,-0.06464283928571424,440,58.439999,-0.04175220810664282,468,55.360001,0.055635801018139475,492,51.75,0.06975847342995167,489,51.880001,-0.002505801802124119,484,49.740002,0.04302370152699231,488,52.360001,-0.050038177042815546,370,57.549999,-0.09018241685807848,388,58.895,-0.008613264575594526
417,SSRM,SSR MINING INC,Materials,417,25.57,,396,25.889999,-0.012359946402469846,343,27.25,-0.049908293577981655,344,27.809999,-0.020136606261654366,322,27.889999,-0.0028684117199142545,243,28.58,-0.024142792162351268,263,29.15,-0.019554030874785577,290,28.200001,0.03368790660681187,95,29.91,-0.0571714811099967,33,30.639999,-0.02382503341465514,253,30.620001,0.0006531025260254619,342,28.83,0.06208813735691998,358,28.280001,0.019448337360384205,337,28.375,-0.00352353782676329,315,29.379999,-0.0342069106265116,344,28.459999,0.03232607281539268,350,28.35,0.003880035273368554,152,29.26,-0.031100478468899517,53,30.719999,-0.04752601066165396,33,30.51,-0.007431405252620205
418,BEAM,BEAM THERAPEUTICS INC,Health Care,418,27.530001,,395,28.389999,-0.030292287083208413,268,30.84,-0.07944231517509726,254,30.889999,-0.0016186144907288647,320,31.0,-0.003548419354838739,342,32.68,-0.05140758873929008,36,35.82,-0.08766052484645448,15,36.880001,-0.02874189184539333,30,37.919998,-0.027426082670152008,32,35.32,0.07361262740656849,39,34.790001,0.015234233537389175,244,33.48,0.03912786738351248,112,34.32,-0.02447552447552459,91,34.950001,-0.01802577916950565,70,34.810001,0.004021832691128102,46,33.93,0.02593577954612436,38,33.900002,0.0008848967029559951,46,33.200001,0.021084366834808188,,,,,,
419,ACMR,ACM RESEARCH CLASS A INC,Information Technology,419,83.919998,,380,84.089996,-0.0020216197893503374,351,91.959999,-0.08558072080883772,334,98.894997,-0.07012486182693356,262,94.080002,0.05117979270451123,149,103.0,-0.08660192233009711,138,106.040001,-0.02866843616872472,238,98.07,0.08126849189354557,324,94.660004,0.03602361985955538,317,98.519997,-0.039179792098450905,315,97.769997,0.0076710649791673635,89,117.160004,-0.16550022480367954,114,126.889999,-0.07668055068705615,191,118.879997,0.06737888797221281,65,104.5,0.1376076267942583,168,106.860001,-0.022084980141446886,14,101.599998,0.051771684089993775,17,99.120003,0.025020126361376294,86,103.169998,-0.039255549854716576,61,109.870003,-0.06098120339543445
420,SHAZ,SHARONAI HOLDINGS INC CLASS A,Information Technology,420,63.639999,,377,65.599998,-0.029878034447501034,325,70.629997,-0.0712161859500009,330,71.260002,-0.008840934357537633,271,68.260002,0.04394960316584817,242,74.620003,-0.08523185130399946,84,80.0,-0.06724996250000004,253,76.169998,0.05028229093559888,319,71.760002,0.061454792044180806,213,79.959999,-0.10255123940159128,372,67.910004,0.17744064630006484,328,79.110001,-0.14157498240961974,197,84.660004,-0.06555637535760106,313,81.0,0.045185234567901134,36,82.050003,-0.012797111049465792,147,80.769997,0.015847542992975416,27,83.690002,-0.03489072685169736,3,84.360001,-0.007942140730889613,63,91.910004,-0.08214560626066347,62,93.585,-0.00852203911074556
421,UCTT,ULTRA CLEAN HOLDINGS INC,Information Technology,421,92.43,,436,92.599998,-0.001835831573128055,420,102.110001,-0.09313488303657935,350,103.769997,-0.01599687817279216,302,98.25,0.05618317557251906,264,106.269997,-0.07546812107278034,243,106.190002,0.0007533195074240773,243,100.910004,0.052323831044541524,332,90.779999,0.11158851191439201,303,105.529999,-0.13977068264731052,264,106.474998,-0.008921900575077912,45,129.589996,-0.17837023469002966,139,142.589996,-0.09117049137163868,74,130.699997,0.09097168533217337,9,118.82,0.09998314256859109,79,120.660004,-0.015249493941671077,147,108.419998,0.11289435736754028,14,111.629997,-0.028755702645051562,123,123.139999,-0.09347086319206488,126,121.279999,0.015336411735953348
422,MU,Micron Technology,Information Technology,422,848.950012,,442,853.200012,-0.004981246999794964,418,904.280029,-0.0564869458153211,417,983.119995,-0.08019363495907739,333,937.0,0.04922091248665961,349,979.299988,-0.04319410652336286,342,991.640015,-0.012444059147814768,300,948.799988,0.04515179968573091,361,938.380005,0.011104225307954962,371,984.75,-0.047088088347296275,371,975.559998,0.00942023250116919,352,1032.280029,-0.0549463608774321,155,1154.290039,-0.10570134530979869,154,1145.280029,0.00786708034005179,43,1132.329956,0.01143666025205814,33,1213.560059,-0.06693537942154693,207,1048.51001,0.1574138991767946,116,1051.77002,-0.0030995464198532163,121,1211.380005,-0.1317588075923377,107,1133.98999,0.06824576555565542
423,FRVO,Fervo Energy Company - Class A common stock,,423,24.65,,417,23.110001,0.06663777297110451,446,24.57,-0.05942201872201869,449,25.02,-0.017985611510791366,444,25.860001,-0.03248263602155321,440,27.129999,-0.046811575628882274,440,27.35,-0.008043912248628882,464,23.57,0.16037335596096747,424,23.799999,-0.00966382393545473,447,27.879999,-0.14634146866361086,447,27.790001,0.003238502942119359,428,29.07,-0.04403161334709327,,,,,,,,,,,,,,,,,,,,,,,,
424,NVMI,Nova Ltd. - Ordinary Shares,,424,437.459991,,433,451.130005,-0.03030171757252098,443,472.480011,-0.04518710951350702,440,473.540009,-0.0022384549982132906,430,452.730011,0.04596558101821979,425,475.899994,-0.04868666377835673,420,473.98999,0.004029629402089396,396,451.98999,0.04867364429906962,410,446.429993,0.01245435362135261,415,466.630005,-0.043289140825824024,397,470.140015,-0.0074658822648823175,371,502.600006,-0.06458414367786536,231,542.940002,-0.07429917827274046,309,520.390015,0.0433328587213575,328,488.579987,0.06510710394693242,302,534.23999,-0.085467212965469,331,521.929993,0.02358553285900178,205,527.880005,-0.011271523724411647,58,583.099976,-0.09470069160146899,66,567.935,0.013540487784118094
425,LGN,LEGENCE CORP CLASS A,Industrials,425,68.239998,,415,69.129997,-0.012874280900084578,445,70.779999,-0.023311698549190463,451,69.910004,0.01404005670314934,454,68.330002,0.02312310776750759,459,73.660004,-0.0723595127689649,454,73.970001,-0.004190847584279456,446,71.949997,0.028075108884299205,436,70.400002,0.022016973806335827,422,77.779999,-0.09488296599232415,411,75.830002,0.02571537582182848,414,80.0,-0.05212497500000013,316,85.230003,-0.06136340274445373,376,80.599998,0.057444232194646005,424,80.510002,0.0011178238450422207,416,81.099998,-0.007274920031440701,427,79.790001,0.016418059701490684,341,81.019997,-0.015181387873909657,214,88.199997,-0.08140589846051804,254,89.0,0.03073503564333291
426,FLEX,Flex Ltd.,Information Technology,426,119.25,,423,121.120003,-0.015439258204113515,437,128.720001,-0.05904286778245127,446,132.25,-0.026618299054057104,435,129.5,0.021235521235521304,380,135.800003,-0.046391773643775225,376,139.940002,-0.02958409990590105,449,133.369995,0.049261507432762475,393,131.520004,0.014066232844700766,383,138.649994,-0.051424380155400407,384,136.854996,0.013079007649575924,334,153.529999,-0.1086107152257586,241,162.070007,-0.05269332776668545,209,159.559998,0.0157308161911609,313,146.699997,0.08766190363316784,107,161.279999,-0.09040179867560638,120,150.720001,0.07006368053301704,122,151.850006,-0.007441586798488609,115,155.809998,-0.025415519227463212,215,151.88,0.055551771183850907
